ticker,date,open,high,low,close,volume
TSLA,2025-04-10,641.4092,661.9688,609.3888,636.0609,19184294
TSLA,2025-04-11,639.7896,640.7434,604.1219,628.0171,11830759
TSLA,2025-04-14,617.2762,659.3971,605.6104,630.6906,14074660
TSLA,2025-04-15,644.2097,669.7258,610.1186,627.1136,10276406
TSLA,2025-04-16,609.3828,611.3935,607.8376,610.5596,16404877
TSLA,2025-04-17,567.4562,588.8624,565.5036,585.788,11110161
TSLA,2025-04-18,602.898,607.0795,593.1234,604.2574,33350625
TSLA,2025-04-21,609.8535,624.0924,566.4712,599.5623,11645788
TSLA,2025-04-22,586.0521,605.6868,556.5959,569.8637,17907398
TSLA,2025-04-23,592.6792,601.7341,581.7544,587.028,40510358
TSLA,2025-04-24,537.7993,592.9524,524.4427,559.2521,9702118
TSLA,2025-04-25,556.9141,567.2373,531.2055,561.4851,9360206
TSLA,2025-04-28,539.053,559.7308,514.4673,550.742,10246935
TSLA,2025-04-29,506.1745,530.6007,500.2995,526.809,22143058
TSLA,2025-04-30,522.0388,549.9904,516.8469,534.7988,5272696
TSLA,2025-05-01,519.6109,545.716,509.6104,519.183,13083970
TSLA,2025-05-02,497.8839,540.5566,484.0073,516.0801,17223224
TSLA,2025-05-05,506.8421,522.4755,498.2968,518.0635,2396276
TSLA,2025-05-06,496.7505,510.9637,490.1814,509.2305,5981401
TSLA,2025-05-07,525.157,540.1896,480.7313,507.0908,3349018
TSLA,2025-05-08,486.1176,502.9282,484.0638,502.5111,20376506
TSLA,2025-05-09,480.1851,509.4406,452.4699,479.8587,9478986
TSLA,2025-05-12,437.5314,446.1485,425.2195,438.4426,16304315
TSLA,2025-05-13,403.7832,433.8178,385.6138,412.9335,23714931
TSLA,2025-05-14,410.2185,433.8468,402.6651,425.1364,4280778
TSLA,2025-05-15,431.5109,440.6032,419.2561,427.4459,28447692
TSLA,2025-05-16,416.2598,451.7202,410.1051,437.1935,13438502
TSLA,2025-05-19,439.5388,459.9275,418.9865,446.6077,2461075
TSLA,2025-05-20,437.2622,442.0255,435.315,442.0097,11881465
TSLA,2025-05-21,394.5726,428.7493,392.7633,421.5956,10336405
TSLA,2025-05-22,430.5829,437.2168,419.1212,428.61,13393672
TSLA,2025-05-23,436.5761,440.7697,409.8667,428.3996,22367807
TSLA,2025-05-26,434.5578,435.8252,410.7413,418.563,7602943
TSLA,2025-05-27,419.129,435.4337,397.3262,408.003,15380526
TSLA,2025-05-28,394.1178,424.5641,390.991,408.1438,2247448
TSLA,2025-05-29,408.6526,428.5869,397.2022,408.2015,5831751
TSLA,2025-05-30,401.8535,407.4005,378.7727,393.0433,6875608
TSLA,2025-06-02,387.4855,392.7484,351.6024,375.0757,14071502
TSLA,2025-06-03,359.3518,386.0794,350.2915,365.8063,17462907
TSLA,2025-06-04,342.459,381.44,339.7705,363.2473,109227635
TSLA,2025-06-05,337.4572,349.1415,333.5422,341.5645,27003156
TSLA,2025-06-06,330.4946,342.2787,328.5507,332.1832,16094737
TSLA,2025-06-09,324.994,328.3781,310.1032,318.5686,13993624
TSLA,2025-06-10,319.6417,325.8224,311.6859,323.9953,2564539
TSLA,2025-06-11,311.0852,324.7961,295.1275,314.0717,13439697
TSLA,2025-06-12,317.5471,323.7959,306.4741,319.6452,13669963
TSLA,2025-06-13,323.4058,336.632,316.2627,323.4274,15401210
TSLA,2025-06-16,321.7429,336.9095,321.2348,329.5544,21380333
TSLA,2025-06-17,324.254,334.0456,322.0328,328.9373,10899245
TSLA,2025-06-18,325.8375,326.34,300.3388,310.435,34625495
TSLA,2025-06-19,324.6737,333.711,293.585,313.3498,25175313
TSLA,2025-06-20,299.571,318.4894,294.9956,314.0891,7118005
TSLA,2025-06-23,315.4121,320.8211,290.5765,310.6541,5009897
TSLA,2025-06-24,305.2045,318.0467,292.1672,309.5536,12715489
TSLA,2025-06-25,313.0487,317.4508,308.8177,308.8197,9806330
TSLA,2025-06-26,303.7285,306.9828,283.8099,294.0856,15859285
TSLA,2025-06-27,311.7365,313.8137,299.7846,303.7915,39397760
TSLA,2025-06-30,308.131,320.2493,291.3242,300.8224,16408259
NVDA,2022-01-03,253.0015,269.2014,241.6546,255.2504,4475925
NVDA,2022-01-04,244.8879,260.4905,237.3445,245.115,8945620
NVDA,2022-01-05,253.255,258.4076,243.9912,244.8433,16241126
NVDA,2022-01-06,240.0088,244.615,233.0821,243.9026,31001734
NVDA,2022-01-07,258.4273,265.4343,234.5133,250.1044,36606310
NVDA,2022-01-10,261.377,268.5024,243.8752,253.6567,15497288
NVDA,2022-01-11,247.2119,257.9721,245.1876,252.3185,9625794
NVDA,2022-01-12,247.1781,256.4657,246.3879,251.2031,25934500
NVDA,2022-01-13,240.8022,247.097,239.1959,246.0479,31252260
NVDA,2022-01-14,226.0975,244.7397,222.4247,234.0491,9495900
NVDA,2022-01-17,234.6719,237.7551,223.3122,236.4064,7567355
NVDA,2022-01-18,237.9372,242.0408,233.8203,241.519,7080374
NVDA,2022-01-19,250.0384,253.6709,245.5875,248.7287,15128570
NVDA,2022-01-20,252.0975,260.5592,244.3732,254.2819,14759033
NVDA,2022-01-21,255.6262,259.2143,243.6528,249.4827,18155600
NVDA,2022-01-24,251.3875,254.044,236.088,248.5759,1698307
NVDA,2022-01-25,238.1147,244.9367,230.2743,242.1653,22969409
NVDA,2022-01-26,243.4054,246.8549,226.806,238.548,36690809
NVDA,2022-01-27,245.8568,253.1133,239.9245,245.0747,63212724
NVDA,2022-01-28,254.7664,255.0464,247.9762,252.5709,7199015
NVDA,2022-01-31,246.4412,250.2882,245.2175,246.8256,10775623
NVDA,2022-02-01,255.762,255.9164,252.2918,252.8547,7947053
NVDA,2022-02-02,254.9366,255.7631,245.2576,249.3543,21895636
NVDA,2022-02-03,264.8515,266.6068,241.9307,254.1454,67127027
NVDA,2022-02-04,253.6813,258.7328,243.5764,250.2862,18258371
NVDA,2022-02-07,250.5666,266.1883,242.1588,258.3639,18435303
NVDA,2022-02-08,245.8448,261.6194,238.1751,250.0421,44182278
NVDA,2022-02-09,256.8748,265.768,238.8932,250.8592,15197418
NVDA,2022-02-10,226.1244,237.7504,221.2908,235.8069,27043832
NVDA,2022-02-11,245.4533,253.2691,232.9763,241.0735,44085937
NVDA,2022-02-14,243.5698,248.0628,224.9121,238.6202,14591763
NVDA,2022-02-15,236.7381,239.7911,227.275,234.7251,13498870
NVDA,2022-02-16,237.2352,237.956,236.9434,237.2615,4871358
NVDA,2022-02-17,247.9213,249.1271,246.8651,247.7902,37250639
NVDA,2022-02-18,263.4611,270.5769,259.1188,261.0418,9631258
NVDA,2022-02-21,246.2,269.7365,243.9857,257.3118,13825758
NVDA,2022-02-22,259.602,265.4763,248.7925,250.2005,6281734
NVDA,2022-02-23,251.8322,267.6423,251.1375,256.9036,15666748
NVDA,2022-02-24,267.7693,271.2453,261.5703,262.1304,8893139
NVDA,2022-02-25,264.9947,266.5528,252.1478,258.7682,11758126
NVDA,2022-02-28,264.7771,268.0563,252.4682,257.4994,12564261
NVDA,2022-03-01,259.7556,263.0194,240.922,252.6868,8847219
NVDA,2022-03-02,245.7503,248.1192,236.9183,247.4844,6803631
NVDA,2022-03-03,244.4085,246.1483,232.6797,240.0475,27696439
NVDA,2022-03-04,236.0721,245.7668,226.96,238.117,28588612
NVDA,2022-03-07,234.5916,238.3699,221.7406,233.2352,13458974
NVDA,2022-03-08,243.3887,245.1541,231.3652,241.1941,6200636
NVDA,2022-03-09,231.4799,236.7846,220.6515,230.8659,5507942
NVDA,2022-03-10,231.3806,233.731,227.9744,233.2188,15410657
NVDA,2022-03-11,244.7895,246.6511,227.6171,242.4777,10604481
NVDA,2022-03-14,235.9119,242.4194,224.7376,230.8021,9634571
NVDA,2022-03-15,225.4761,233.1295,224.5351,232.9792,10696567
NVDA,2022-03-16,219.337,231.7918,218.3487,224.687,21739289
NVDA,2022-03-17,234.9258,240.3762,231.3223,233.0208,2517721
NVDA,2022-03-18,222.9244,233.8798,222.7257,225.8973,25356060
NVDA,2022-03-21,231.5749,237.4191,230.2865,231.8725,6699547
NVDA,2022-03-22,239.0656,239.8215,229.3978,234.2002,17056610
NVDA,2022-03-23,236.6499,237.725,229.6973,231.325,19880870
NVDA,2022-03-24,230.4654,238.7577,223.6139,232.2989,21322476
NVDA,2022-03-25,240.6168,251.4841,225.3605,239.6107,60529066
NVDA,2022-03-28,249.5615,262.4153,237.2964,252.2629,7877794
NVDA,2022-03-29,248.2178,255.8086,235.9948,246.0311,31605402
NVDA,2022-03-30,240.0308,241.6691,234.8868,238.1949,19187347
NVDA,2022-03-31,228.9706,245.3928,225.5475,239.0045,10308464
NVDA,2022-04-01,242.9875,256.9508,238.2714,252.7309,8279979
NVDA,2022-04-04,259.6665,260.8238,255.8766,260.219,22629776
NVDA,2022-04-05,255.7857,259.2202,249.1307,254.6653,27195243
NVDA,2022-04-06,260.6614,269.1971,248.0654,254.7095,9395441
NVDA,2022-04-07,250.1936,255.3781,243.2263,253.9971,6846216
NVDA,2022-04-08,268.5422,281.5055,252.1963,265.8943,5306489
NVDA,2022-04-11,273.4401,279.85,263.7066,265.9691,37872087
NVDA,2022-04-12,278.4177,279.6473,261.8515,272.0345,3800730
NVDA,2022-04-13,268.227,274.7032,263.5967,271.7313,7350053
NVDA,2022-04-14,273.0706,280.5364,267.286,269.3401,6039449
NVDA,2022-04-15,279.0932,280.0316,276.967,279.9716,3607972
NVDA,2022-04-18,279.6472,285.204,276.1629,282.4476,23797527
NVDA,2022-04-19,289.8376,294.7641,265.5924,278.2085,12534823
NVDA,2022-04-20,273.1265,282.5099,268.1911,280.3398,26523156
NVDA,2022-04-21,290.4907,293.4865,270.3111,287.1275,6103657
NVDA,2022-04-22,278.7317,292.0267,270.9972,276.9155,5419256
NVDA,2022-04-25,280.8329,286.9726,269.5684,285.8605,8506608
NVDA,2022-04-26,278.2647,281.0493,278.0492,280.815,13542248
NVDA,2022-04-27,272.9567,277.1243,264.9889,276.556,20635131
NVDA,2022-04-28,268.0484,281.3188,265.68,279.4647,38047606
NVDA,2022-04-29,257.9299,274.6554,255.5324,270.5003,17278719
NVDA,2022-05-02,259.9271,265.4061,251.1969,258.2645,22223517
NVDA,2022-05-03,282.0468,285.8729,261.2641,271.183,6921317
NVDA,2022-05-04,275.1195,280.0131,260.236,272.3552,5441603
NVDA,2022-05-05,272.6576,278.2143,263.9454,268.4863,11646290
NVDA,2022-05-06,268.7976,278.4782,259.3124,270.1565,8696224
NVDA,2022-05-09,290.1945,300.5242,279.6716,286.9618,13104738
NVDA,2022-05-10,278.5121,299.9329,267.9456,284.2362,5112191
NVDA,2022-05-11,280.7348,284.6196,268.2103,276.9581,23540441
NVDA,2022-05-12,279.6163,282.915,268.1201,280.732,15601489
NVDA,2022-05-13,287.3035,299.1946,282.1487,288.3527,7623247
NVDA,2022-05-16,296.6795,308.9123,295.2929,298.8588,8734989
NVDA,2022-05-17,291.1219,305.9416,275.5677,288.8142,102960452
NVDA,2022-05-18,298.9346,306.6722,296.3618,296.5735,24142723
NVDA,2022-05-19,294.6146,301.3522,287.8572,299.1056,18042351
NVDA,2022-05-20,318.1948,319.4911,290.6606,307.5827,4780930
NVDA,2022-05-23,309.8566,331.6766,302.9294,316.2398,20307918
NVDA,2022-05-24,300.1879,302.3406,291.0629,295.6457,17462434
NVDA,2022-05-25,302.3227,305.5908,291.0722,303.9736,6513356
NVDA,2022-05-26,306.6229,318.1439,300.3312,314.5113,15627711
NVDA,2022-05-27,309.7921,317.0315,296.1675,314.2375,18172576
NVDA,2022-05-30,324.9606,336.8506,306.7398,317.7942,7706932
NVDA,2022-05-31,330.3627,339.5491,319.123,332.4929,61281348
NVDA,2022-06-01,310.0344,344.3539,306.2508,325.9996,3199287
NVDA,2022-06-02,320.454,329.3313,319.8363,328.4393,8214842
NVDA,2022-06-03,326.4901,332.8685,316.3635,326.2291,14102733
NVDA,2022-06-06,306.1755,307.3188,304.3483,306.9772,6001447
NVDA,2022-06-07,305.6085,323.9238,295.5799,304.7488,14184626
NVDA,2022-06-08,294.9495,319.7623,293.6541,311.9863,7872996
NVDA,2022-06-09,303.6484,304.2945,295.0655,302.5233,12315863
NVDA,2022-06-10,295.0538,305.7918,291.9178,300.2888,9581248
NVDA,2022-06-13,315.2935,316.961,295.1555,303.833,14303261
NVDA,2022-06-14,307.899,308.3173,304.3837,304.5758,5120315
NVDA,2022-06-15,316.3857,323.9611,301.3506,317.1428,63336381
NVDA,2022-06-16,335.0879,335.432,312.5693,325.5398,52667668
NVDA,2022-06-17,341.8663,348.0521,330.2115,337.1429,10160404
NVDA,2022-06-20,315.007,343.0605,313.1172,325.759,6013139
NVDA,2022-06-21,324.5938,332.2708,322.9753,329.8356,24197295
NVDA,2022-06-22,313.1674,318.0492,303.2279,314.622,6265916
NVDA,2022-06-23,325.0464,328.0959,320.6096,322.8904,49736999
NVDA,2022-06-24,319.8764,342.136,310.529,328.0043,9050510
NVDA,2022-06-27,331.5222,334.6,327.9525,329.7246,6854455
NVDA,2022-06-28,321.9935,338.0684,321.0141,332.4503,7015831
NVDA,2022-06-29,332.4851,353.0279,324.9026,340.7086,3654285
NVDA,2022-06-30,323.2715,352.1187,314.0526,331.5073,20811817
NVDA,2022-07-01,329.9815,350.9563,329.6173,337.3855,7789382
NVDA,2022-07-04,332.5577,347.8438,331.9424,342.578,7794004
NVDA,2022-07-05,357.8014,362.4115,351.4073,352.1026,7512458
NVDA,2022-07-06,367.055,369.4314,349.8219,351.9277,9880979
NVDA,2022-07-07,341.7116,379.8644,341.6212,357.536,3943475
NVDA,2022-07-08,363.6883,379.2444,352.395,360.9154,25401393
NVDA,2022-07-11,352.6411,360.5653,352.3876,359.4612,15772898
NVDA,2022-07-12,366.1292,396.3052,351.4755,373.0633,6674900
NVDA,2022-07-13,406.1127,406.3564,397.7299,402.1415,15935276
NVDA,2022-07-14,411.5834,420.453,408.1966,418.4165,20747564
NVDA,2022-07-15,425.437,444.6154,413.7254,419.8375,6550083
NVDA,2022-07-18,408.1067,437.6181,407.8747,412.8236,77834152
NVDA,2022-07-19,381.0947,397.1076,374.391,394.1017,17700354
NVDA,2022-07-20,368.7508,376.325,357.2115,375.233,19480685
NVDA,2022-07-21,373.5658,381.3275,354.5859,368.4666,8246806
NVDA,2022-07-22,394.6228,411.537,381.2804,391.4667,15459541
NVDA,2022-07-25,391.1413,402.302,387.8857,398.3548,5057701
NVDA,2022-07-26,393.2876,414.3945,388.5877,394.5183,12026800
NVDA,2022-07-27,406.3176,409.9765,391.0883,409.2513,30641233
NVDA,2022-07-28,407.5689,442.8939,405.5397,432.6364,11532265
NVDA,2022-07-29,408.0181,414.8955,406.6333,414.3291,28815099
NVDA,2022-08-01,429.6687,436.2016,416.7415,424.4295,69370022
NVDA,2022-08-02,406.777,416.1296,405.1115,413.9016,10133866
NVDA,2022-08-03,419.3451,424.5899,392.6224,408.5302,3093675
NVDA,2022-08-04,394.7524,411.2598,392.4582,402.4407,4730987
NVDA,2022-08-05,381.8316,386.3383,357.4573,374.0242,10603953
NVDA,2022-08-08,347.2456,356.5069,335.7491,353.9352,11768832
NVDA,2022-08-09,337.5775,356.8143,335.1188,354.4499,36445190
NVDA,2022-08-10,364.173,367.0243,357.4651,361.0407,17784501
NVDA,2022-08-11,323.7381,345.1192,306.9658,326.8591,14474847
NVDA,2022-08-12,344.1662,345.7153,339.7325,341.3312,25106074
NVDA,2022-08-15,364.4838,365.9633,346.9814,359.9835,5317251
NVDA,2022-08-16,344.1802,362.9295,335.4589,355.7323,6993563
NVDA,2022-08-17,370.4486,383.2695,366.0795,366.1928,18732748
NVDA,2022-08-18,374.3192,399.0015,357.6357,379.9713,7111844
NVDA,2022-08-19,399.4614,401.2644,386.6255,391.716,8939379
NVDA,2022-08-22,414.4067,418.0079,392.8095,406.4369,31984310
NVDA,2022-08-23,400.609,419.9008,396.8704,399.0789,6350014
NVDA,2022-08-24,442.5629,443.6016,420.5102,430.842,6637166
NVDA,2022-08-25,430.468,431.2455,427.7963,429.5232,15542910
NVDA,2022-08-26,418.8655,425.6134,394.7805,417.2757,5096960
NVDA,2022-08-29,435.5813,437.0974,399.8775,414.3091,4240776
NVDA,2022-08-30,415.5696,429.0253,410.5616,417.9375,11368295
NVDA,2022-08-31,391.5246,431.5225,388.5271,414.2777,7806268
NVDA,2022-09-01,434.9172,447.5306,410.5544,434.581,45819867
NVDA,2022-09-02,432.7333,467.7127,427.6479,442.3661,12513954
NVDA,2022-09-05,431.5024,459.7495,419.7478,447.75,13460019
NVDA,2022-09-06,443.2497,459.0241,432.7189,447.1176,3519755
NVDA,2022-09-07,433.6691,478.6158,428.797,451.8213,61316091
NVDA,2022-09-08,434.4671,453.268,420.7084,446.5709,5114067
NVDA,2022-09-09,444.464,466.1256,436.9666,445.0013,19109375
NVDA,2022-09-12,458.6158,460.6676,445.3331,457.8254,79218834
NVDA,2022-09-13,447.6139,459.6979,425.6032,447.5701,10461616
NVDA,2022-09-14,471.4336,471.4561,433.2623,446.6497,20779487
NVDA,2022-09-15,431.8527,446.3345,421.1359,428.989,3204113
NVDA,2022-09-16,438.8914,440.054,418.3322,437.1573,9874940
NVDA,2022-09-19,406.0162,413.8801,400.1263,412.6969,9651634
NVDA,2022-09-20,416.8967,436.5833,414.4268,424.4738,4671541
NVDA,2022-09-21,446.4663,456.8487,422.7521,430.1851,5783574
NVDA,2022-09-22,416.1237,426.4094,411.579,419.0624,60627373
NVDA,2022-09-23,418.5226,428.102,400.3845,409.9689,14742835
NVDA,2022-09-26,393.4832,406.758,381.3363,400.486,5964210
NVDA,2022-09-27,431.0958,432.2726,408.1741,412.2313,23414483
NVDA,2022-09-28,428.596,436.6231,397.0769,415.4595,11150627
NVDA,2022-09-29,404.1172,411.8648,397.142,411.7585,25512232
NVDA,2022-09-30,431.798,445.5196,414.5447,431.4323,28304144
NVDA,2022-10-03,414.63,428.937,411.7172,428.4553,8060884
NVDA,2022-10-04,458.2002,469.7263,440.9856,451.0528,17381475
NVDA,2022-10-05,431.7277,447.3313,419.1195,433.614,16358940
NVDA,2022-10-06,436.3104,443.4942,415.7564,442.112,28403531
NVDA,2022-10-07,431.6369,432.0396,425.3388,427.411,7247763
NVDA,2022-10-10,459.5666,467.3318,442.2828,443.2667,26835914
NVDA,2022-10-11,425.0611,461.8689,417.1177,438.9408,2707667
NVDA,2022-10-12,443.1138,443.6709,419.3694,420.0555,15983834
NVDA,2022-10-13,432.1848,444.5833,429.0583,443.0782,14277362
NVDA,2022-10-14,461.55,462.9448,440.9623,444.2576,9295825
NVDA,2022-10-17,452.0397,456.4558,419.4224,441.0522,21452364
NVDA,2022-10-18,447.4786,455.6704,439.3401,450.4106,101206017
NVDA,2022-10-19,451.8733,455.6426,430.2918,436.1769,50025451
NVDA,2022-10-20,463.6712,468.3806,459.6515,464.7711,8098674
NVDA,2022-10-21,487.8481,497.3943,485.8306,494.5305,58260341
NVDA,2022-10-24,482.0879,489.2188,475.1845,484.8217,6815353
NVDA,2022-10-25,472.0689,481.4308,452.5152,476.0361,3219171
NVDA,2022-10-26,478.4081,491.6939,467.9995,473.522,22436568
NVDA,2022-10-27,466.3072,478.726,455.9248,475.374,36544026
NVDA,2022-10-28,464.2652,465.0565,459.4273,460.891,6948570
NVDA,2022-10-31,442.6528,471.4967,428.4456,452.5917,36351195
NVDA,2022-11-01,502.4854,508.2506,483.6041,483.6707,8789920
NVDA,2022-11-02,471.831,491.0592,453.0309,469.2106,36823471
NVDA,2022-11-03,480.4792,483.8541,468.2512,477.1294,4461733
NVDA,2022-11-04,464.5558,471.4836,457.0334,461.3627,15615800
NVDA,2022-11-07,431.4625,470.7938,425.7067,451.4276,8045512
NVDA,2022-11-08,453.304,461.3123,439.2726,458.3192,23573802
NVDA,2022-11-09,448.9696,462.6633,445.8049,459.5684,25250410
NVDA,2022-11-10,486.1928,486.5336,473.2507,481.135,9788928
NVDA,2022-11-11,493.2053,501.8131,469.7303,478.4204,38280641
NVDA,2022-11-14,490.1514,512.6372,483.5049,487.3765,20456471
NVDA,2022-11-15,499.2773,504.8767,482.2427,489.936,17588497
NVDA,2022-11-16,518.5237,529.6735,483.8097,514.3003,5187939
NVDA,2022-11-17,496.8118,531.2148,485.4325,512.3418,7502980
NVDA,2022-11-18,543.2561,544.96,503.6128,533.0969,15765487
NVDA,2022-11-21,512.066,544.5343,507.9871,540.3173,42539603
NVDA,2022-11-22,540.3531,558.8374,539.2962,552.3721,4396628
NVDA,2022-11-23,611.1401,636.4203,596.141,613.3888,16318366
NVDA,2022-11-24,598.2415,626.0322,587.965,608.8072,11733395
NVDA,2022-11-25,580.8719,618.6193,580.754,589.9086,8086217
NVDA,2022-11-28,589.3848,600.3387,544.4659,576.7233,18286622
NVDA,2022-11-29,583.5098,598.124,553.6847,569.6677,13291468
NVDA,2022-11-30,549.0085,565.2504,541.7595,554.5538,10181624
NVDA,2022-12-01,567.1281,570.0415,536.2542,536.7788,20644290
NVDA,2022-12-02,575.9435,583.345,532.6301,550.6247,10359249
NVDA,2022-12-05,570.4331,574.3953,566.2898,570.7596,8853411
NVDA,2022-12-06,553.1146,575.2451,529.3812,555.4867,4114989
NVDA,2022-12-07,521.4129,547.1627,511.3826,542.5053,53917791
NVDA,2022-12-08,496.6251,522.8984,468.6768,498.8952,18922716
NVDA,2022-12-09,497.6076,500.7931,486.9343,498.5898,8362987
NVDA,2022-12-12,544.2157,553.0746,518.5362,526.3229,39004180
NVDA,2022-12-13,519.488,537.755,501.6957,524.1847,15368262
NVDA,2022-12-14,494.2306,522.9986,485.495,510.0944,5780406
NVDA,2022-12-15,521.3138,536.5659,519.7444,534.2408,33540471
NVDA,2022-12-16,544.6267,582.2963,543.6385,570.3539,51274416
NVDA,2022-12-19,572.1381,575.588,564.6296,571.4808,25202392
NVDA,2022-12-20,573.1532,577.6032,557.9165,574.8087,36954785
NVDA,2022-12-21,582.1598,604.5976,579.7352,580.7405,40521118
NVDA,2022-12-22,573.7078,573.7432,571.3866,571.9114,13204179
NVDA,2022-12-23,555.276,583.1401,537.3747,566.1353,19881652
NVDA,2022-12-26,584.3589,601.2693,571.5184,576.1268,6783244
NVDA,2022-12-27,576.6758,579.6101,542.4751,574.2766,36224256
NVDA,2022-12-28,599.3703,605.2391,587.949,592.9694,20028592
NVDA,2022-12-29,630.0096,632.4265,592.1109,623.8265,17741803
NVDA,2022-12-30,603.0304,618.5587,600.0967,617.616,11025577
NVDA,2023-01-02,660.9272,669.2715,624.72,644.0601,6741638
NVDA,2023-01-03,647.4168,658.7547,620.7442,649.1791,14183031
NVDA,2023-01-04,707.3499,713.5627,682.1487,709.1528,17116058
NVDA,2023-01-05,751.8226,772.7825,689.7864,733.0817,12369791
NVDA,2023-01-06,773.3001,773.5017,709.2273,729.7624,34022581
NVDA,2023-01-09,697.9582,725.0201,688.2742,721.4098,5720447
NVDA,2023-01-10,742.0293,742.7468,725.7656,728.3134,14574915
NVDA,2023-01-11,745.9271,763.7374,706.1907,723.0387,18954813
NVDA,2023-01-12,746.7846,756.3028,711.6031,712.0346,33204453
NVDA,2023-01-13,751.7451,778.8974,710.7751,748.4407,21597590
NVDA,2023-01-16,743.8286,777.9191,733.9837,735.0967,10420300
NVDA,2023-01-17,744.4595,748.543,732.9735,734.5129,45050854
NVDA,2023-01-18,727.641,735.0529,687.8721,713.5336,12098011
NVDA,2023-01-19,712.8547,737.8085,704.206,718.2008,7856652
NVDA,2023-01-20,733.4951,763.3384,721.1339,722.8373,14365951
NVDA,2023-01-23,683.2838,697.8519,666.9595,686.9504,33080332
NVDA,2023-01-24,684.3678,719.8962,677.0705,696.4046,51609684
NVDA,2023-01-25,666.6223,721.0841,657.6111,682.592,21034866
NVDA,2023-01-26,663.5365,692.4884,660.9106,678.962,33419387
NVDA,2023-01-27,670.4823,702.208,667.7565,681.9941,18119195
NVDA,2023-01-30,716.2962,722.5731,688.7486,693.4123,14217425
NVDA,2023-01-31,655.6431,690.5141,651.0002,674.6673,38477612
NVDA,2023-02-01,661.2286,662.2514,645.1813,649.6358,9452304
NVDA,2023-02-02,601.2954,648.1367,585.1168,615.1846,25887287
NVDA,2023-02-03,607.5649,614.4803,566.2034,596.408,5986114
NVDA,2023-02-06,648.4421,659.5877,592.7867,625.0152,11805079
NVDA,2023-02-07,660.1995,668.5717,621.2739,630.3553,16783331
NVDA,2023-02-08,615.385,646.2266,609.4157,628.0832,9939535
NVDA,2023-02-09,619.8528,638.3547,612.2027,622.1567,30305898
NVDA,2023-02-10,597.3335,622.2482,571.9078,608.2447,25961754
NVDA,2023-02-13,635.5975,645.6407,615.7257,619.001,10966434
NVDA,2023-02-14,644.0941,653.3482,589.0047,623.0243,37668646
NVDA,2023-02-15,651.0252,660.219,624.04,634.9131,3159794
NVDA,2023-02-16,640.6688,658.016,598.1482,621.469,4244571
NVDA,2023-02-17,594.0375,654.7984,587.8577,626.4999,6150488
NVDA,2023-02-20,665.4101,668.1234,633.8532,655.7582,3701099
NVDA,2023-02-21,643.9275,660.9783,633.2765,660.7716,14539431
NVDA,2023-02-22,694.3714,697.7425,669.1812,686.7086,4039657
NVDA,2023-02-23,714.8007,723.7492,666.7521,691.1488,9389589
NVDA,2023-02-24,656.1549,691.6308,644.7109,664.6657,14357569
NVDA,2023-02-27,637.7475,674.6348,625.1453,642.054,29106411
NVDA,2023-02-28,605.7103,619.9265,601.0161,602.7356,6595201
NVDA,2023-03-01,606.4204,636.3602,581.4672,614.5679,8177111
NVDA,2023-03-02,585.7446,603.9604,571.7076,582.9674,30000784
NVDA,2023-03-03,580.509,599.1952,538.5115,565.3481,18273083
NVDA,2023-03-06,568.4457,580.866,560.8155,574.0056,17874600
NVDA,2023-03-07,557.5041,598.2251,552.3048,574.4217,30477058
NVDA,2023-03-08,555.483,583.1687,524.1439,553.6802,22225442
NVDA,2023-03-09,518.2569,551.934,517.3523,536.8016,42095387
NVDA,2023-03-10,541.0611,544.4407,513.4223,520.3902,33390866
NVDA,2023-03-13,516.1883,531.835,485.6014,500.903,7673144
NVDA,2023-03-14,529.0409,534.5294,503.1877,518.9215,4854471
NVDA,2023-03-15,520.4938,549.4191,495.041,522.9039,16772094
NVDA,2023-03-16,500.4916,543.7793,499.6859,531.5511,12056980
NVDA,2023-03-17,526.0783,555.9316,524.9705,546.2249,21698731
NVDA,2023-03-20,558.4964,580.6357,539.7664,558.7095,5531761
NVDA,2023-03-21,555.2463,586.4421,544.3801,551.9061,29154738
NVDA,2023-03-22,598.7886,607.7597,574.215,587.4231,5211106
NVDA,2023-03-23,584.6435,595.7224,550.8983,581.4243,4738337
NVDA,2023-03-24,565.0293,582.9243,561.001,570.7622,20158111
NVDA,2023-03-27,545.6642,559.3713,538.5569,558.4431,1616275
NVDA,2023-03-28,566.8999,575.5344,543.1068,559.6926,16355217
NVDA,2023-03-29,584.1791,602.8136,572.3116,577.5107,33277212
NVDA,2023-03-30,581.9392,588.1762,566.1072,568.2619,34035684
NVDA,2023-03-31,584.9921,589.5499,551.119,556.645,10731462
NVDA,2023-04-03,582.0392,591.3128,575.222,590.4629,12464109
NVDA,2023-04-04,581.6159,611.1819,558.8362,587.6307,12886166
NVDA,2023-04-05,589.0136,605.259,564.6388,598.7534,9409909
NVDA,2023-04-06,612.2748,632.9666,611.0326,625.2255,1738761
NVDA,2023-04-07,584.3585,619.9702,574.0827,590.156,17378911
NVDA,2023-04-10,559.5297,583.3568,550.3464,559.3688,15208946
NVDA,2023-04-11,606.2478,627.5746,603.5661,606.0334,70911367
NVDA,2023-04-12,635.7908,639.6304,616.1677,617.0114,45431423
NVDA,2023-04-13,596.5623,629.2964,592.9612,606.1058,16035671
